 frequency       v(inoise_spectrum) v(onoise_spectrum)
 1.31920000e+11  4.52993565e-02  1.03459455e-03 
 1.32000000e+11  4.49990004e-02  1.03462862e-03 
 1.32080000e+11  4.46993158e-02  1.03466289e-03 
 1.32160000e+11  4.44002990e-02  1.03469736e-03 
 1.32240000e+11  4.41019466e-02  1.03473204e-03 
 1.32320000e+11  4.38042553e-02  1.03476692e-03 
 1.32400000e+11  4.35072223e-02  1.03480201e-03 
 1.32480000e+11  4.32108450e-02  1.03483730e-03 
 1.32560000e+11  4.29151209e-02  1.03487280e-03 
 1.32640000e+11  4.26200480e-02  1.03490851e-03 
 1.32720000e+11  4.23256244e-02  1.03494443e-03 
 1.32800000e+11  4.20318486e-02  1.03498057e-03 
 1.32880000e+11  4.17387192e-02  1.03501692e-03 
 1.32960000e+11  4.14462351e-02  1.03505348e-03 
 1.33040000e+11  4.11543954e-02  1.03509027e-03 
 1.33120000e+11  4.08631997e-02  1.03512728e-03 
 1.33200000e+11  4.05726475e-02  1.03516451e-03 
 1.33280000e+11  4.02827388e-02  1.03520196e-03 
 1.33360000e+11  3.99934736e-02  1.03523964e-03 
 1.33440000e+11  3.97048523e-02  1.03527756e-03 
 1.33520000e+11  3.94168755e-02  1.03531570e-03 
 1.33600000e+11  3.91295441e-02  1.03535408e-03 
 1.33680000e+11  3.88428590e-02  1.03539270e-03 
 1.33760000e+11  3.85568216e-02  1.03543156e-03 
 1.33840000e+11  3.82714333e-02  1.03547066e-03 
 1.33920000e+11  3.79866958e-02  1.03551000e-03 
 1.34000000e+11  3.77026110e-02  1.03554960e-03 
 1.34080000e+11  3.74191810e-02  1.03558944e-03 
 1.34160000e+11  3.71364083e-02  1.03562955e-03 
 1.34240000e+11  3.68542952e-02  1.03566991e-03 
 1.34320000e+11  3.65728445e-02  1.03571053e-03 
 1.34400000e+11  3.62920592e-02  1.03575142e-03 
 1.34480000e+11  3.60119424e-02  1.03579257e-03 
 1.34560000e+11  3.57324975e-02  1.03583401e-03 
 1.34640000e+11  3.54537278e-02  1.03587571e-03 
 1.34720000e+11  3.51756371e-02  1.03591770e-03 
 1.34800000e+11  3.48982293e-02  1.03595998e-03 
 1.34880000e+11  3.46215084e-02  1.03600254e-03 
 1.34960000e+11  3.43454788e-02  1.03604541e-03 
 1.35040000e+11  3.40701447e-02  1.03608857e-03 
 1.35120000e+11  3.37955108e-02  1.03613203e-03 
 1.35200000e+11  3.35215818e-02  1.03617581e-03 
 1.35280000e+11  3.32483627e-02  1.03621990e-03 
 1.35360000e+11  3.29758585e-02  1.03626431e-03 
 1.35440000e+11  3.27040744e-02  1.03630904e-03 
 1.35520000e+11  3.24330160e-02  1.03635411e-03 
 1.35600000e+11  3.21626887e-02  1.03639952e-03 
 1.35680000e+11  3.18930982e-02  1.03644528e-03 
 1.35760000e+11  3.16242504e-02  1.03649138e-03 
 1.35840000e+11  3.13561514e-02  1.03653785e-03 
 1.35920000e+11  3.10888072e-02  1.03658468e-03 
 1.36000000e+11  3.08222241e-02  1.03663188e-03 
 1.36080000e+11  3.05564086e-02  1.03667946e-03 
 1.36160000e+11  3.02913673e-02  1.03672744e-03 
 1.36240000e+11  3.00271068e-02  1.03677581e-03 
 1.36320000e+11  2.97636339e-02  1.03682458e-03 
 1.36400000e+11  2.95009557e-02  1.03687377e-03 
 1.36480000e+11  2.92390792e-02  1.03692339e-03 
 1.36560000e+11  2.89780115e-02  1.03697344e-03 
 1.36640000e+11  2.87177601e-02  1.03702393e-03 
 1.36720000e+11  2.84583323e-02  1.03707487e-03 
 1.36800000e+11  2.81997357e-02  1.03712628e-03 
 1.36880000e+11  2.79419780e-02  1.03717816e-03 
 1.36960000e+11  2.76850669e-02  1.03723053e-03 
 1.37040000e+11  2.74290103e-02  1.03728340e-03 
 1.37120000e+11  2.71738161e-02  1.03733678e-03 
 1.37200000e+11  2.69194925e-02  1.03739069e-03 
 1.37280000e+11  2.66660476e-02  1.03744513e-03 
 1.37360000e+11  2.64134897e-02  1.03750012e-03 
 1.37440000e+11  2.61618271e-02  1.03755567e-03 
 1.37520000e+11  2.59110684e-02  1.03761181e-03 
 1.37600000e+11  2.56612219e-02  1.03766854e-03 
 1.37680000e+11  2.54122965e-02  1.03772589e-03 
 1.37760000e+11  2.51643007e-02  1.03778386e-03 
 1.37840000e+11  2.49172433e-02  1.03784248e-03 
 1.37920000e+11  2.46711333e-02  1.03790176e-03 
 1.38000000e+11  2.44259796e-02  1.03796172e-03 
 1.38080000e+11  2.41817911e-02  1.03802238e-03 
 1.38160000e+11  2.39385770e-02  1.03808377e-03 
 1.38240000e+11  2.36963464e-02  1.03814590e-03 
 1.38320000e+11  2.34551086e-02  1.03820879e-03 
 1.38400000e+11  2.32148728e-02  1.03827247e-03 
 1.38480000e+11  2.29756483e-02  1.03833696e-03 
 1.38560000e+11  2.27374447e-02  1.03840228e-03 
 1.38640000e+11  2.25002713e-02  1.03846846e-03 
 1.38720000e+11  2.22641377e-02  1.03853553e-03 
 1.38800000e+11  2.20290534e-02  1.03860351e-03 
 1.38880000e+11  2.17950281e-02  1.03867243e-03 
 1.38960000e+11  2.15620715e-02  1.03874233e-03 
 1.39040000e+11  2.13301933e-02  1.03881322e-03 
 1.39120000e+11  2.10994032e-02  1.03888515e-03 
 1.39200000e+11  2.08697111e-02  1.03895814e-03 
 1.39280000e+11  2.06411269e-02  1.03903224e-03 
 1.39360000e+11  2.04136604e-02  1.03910747e-03 
 1.39440000e+11  2.01873216e-02  1.03918388e-03 
 1.39520000e+11  1.99621205e-02  1.03926150e-03 
 1.39600000e+11  1.97380671e-02  1.03934038e-03 
 1.39680000e+11  1.95151715e-02  1.03942054e-03 
 1.39760000e+11  1.92934438e-02  1.03950205e-03 
 1.39840000e+11  1.90728940e-02  1.03958494e-03 
 1.39920000e+11  1.88535324e-02  1.03966927e-03 
 1.40000000e+11  1.86353691e-02  1.03975507e-03 
 1.40080000e+11  1.84184144e-02  1.03984241e-03 
 1.40160000e+11  1.82026784e-02  1.03993133e-03 
 1.40240000e+11  1.79881716e-02  1.04002189e-03 
 1.40320000e+11  1.77749041e-02  1.04011415e-03 
